laus_code,state_fips_code,county_fips_code,name,year,labor_force,employed,unemployed,unemployment_rate
CN4711100000000,47,111,"Macon County, TN",2006,11008,10254,754,6.800000
CN4711300000000,47,113,"Madison County, TN",2006,48455,45843,2612,5.400000
CN4711500000000,47,115,"Marion County, TN",2006,13289,12529,760,5.700000
CN4711700000000,47,117,"Marshall County, TN",2006,12828,12016,812,6.300000
CN4711900000000,47,119,"Maury County, TN",2006,36975,34952,2023,5.500000
CN4712100000000,47,121,"Meigs County, TN",2006,4929,4593,336,6.800000
CN4712300000000,47,123,"Monroe County, TN",2006,19723,18588,1135,5.800000
CN4712500000000,47,125,"Montgomery County, TN",2006,69568,66296,3272,4.700000
CN4712700000000,47,127,"Moore County, TN",2006,3158,3009,149,4.700000
CN4712900000000,47,129,"Morgan County, TN",2006,8412,7850,562,6.700000
CN4713100000000,47,131,"Obion County, TN",2006,15911,15025,886,5.600000
CN4713300000000,47,133,"Overton County, TN",2006,10102,9427,675,6.700000
CN4713500000000,47,135,"Perry County, TN",2006,3318,3096,222,6.700000
CN4713700000000,47,137,"Pickett County, TN",2006,1905,1745,160,8.400000
CN4713900000000,47,139,"Polk County, TN",2006,7439,7021,418,5.600000
CN4714100000000,47,141,"Putnam County, TN",2006,35566,33532,2034,5.700000
CN4714300000000,47,143,"Rhea County, TN",2006,13399,12559,840,6.300000
CN4714500000000,47,145,"Roane County, TN",2006,26998,25542,1456,5.400000
CN4714700000000,47,147,"Robertson County, TN",2006,33306,31824,1482,4.400000
CN4714900000000,47,149,"Rutherford County, TN",2006,127182,122056,5126,4.000000
CN4715100000000,47,151,"Scott County, TN",2006,8825,8232,593,6.700000
CN4715300000000,47,153,"Sequatchie County, TN",2006,6112,5835,277,4.500000
CN4715500000000,47,155,"Sevier County, TN",2006,47576,44988,2588,5.400000
CN4715700000000,47,157,"Shelby County, TN",2006,444671,419148,25523,5.700000
CN4715900000000,47,159,"Smith County, TN",2006,9363,8822,541,5.800000
CN4716100000000,47,161,"Stewart County, TN",2006,6313,5831,482,7.600000
CN4716300000000,47,163,"Sullivan County, TN",2006,74291,70919,3372,4.500000
CN4716500000000,47,165,"Sumner County, TN",2006,79721,76393,3328,4.200000
CN4716700000000,47,167,"Tipton County, TN",2006,27896,26341,1555,5.600000
CN4716900000000,47,169,"Trousdale County, TN",2006,3831,3599,232,6.100000
CN4717100000000,47,171,"Unicoi County, TN",2006,8456,7932,524,6.200000
CN4717300000000,47,173,"Union County, TN",2006,8947,8512,435,4.900000
CN4717500000000,47,175,"Van Buren County, TN",2006,2526,2326,200,7.900000
CN4717700000000,47,177,"Warren County, TN",2006,18443,16792,1651,9.000000
CN4717900000000,47,179,"Washington County, TN",2006,60380,57650,2730,4.500000
CN4718100000000,47,181,"Wayne County, TN",2006,6667,5976,691,10.400000
CN4718300000000,47,183,"Weakley County, TN",2006,15801,14722,1079,6.800000
CN4718500000000,47,185,"White County, TN",2006,10908,9920,988,9.100000
CN4718700000000,47,187,"Williamson County, TN",2006,87280,84211,3069,3.500000
CN4718900000000,47,189,"Wilson County, TN",2006,57827,55252,2575,4.500000
CN4800100000000,48,001,"Anderson County, TX",2006,20220,19040,1180,5.800000
CN4800300000000,48,003,"Andrews County, TX",2006,6786,6551,235,3.500000
CN4800500000000,48,005,"Angelina County, TX",2006,39965,38111,1854,4.600000
CN4800700000000,48,007,"Aransas County, TX",2006,11014,10500,514,4.700000
CN4800900000000,48,009,"Archer County, TX",2006,5449,5266,183,3.400000
CN4801100000000,48,011,"Armstrong County, TX",2006,1103,1064,39,3.500000
CN4801300000000,48,013,"Atascosa County, TX",2006,19177,18289,888,4.600000
CN4801500000000,48,015,"Austin County, TX",2006,12695,12148,547,4.300000
CN4801700000000,48,017,"Bailey County, TX",2006,3157,3001,156,4.900000
CN4801900000000,48,019,"Bandera County, TX",2006,9742,9331,411,4.200000
CN4802100000000,48,021,"Bastrop County, TX",2006,34124,32555,1569,4.600000
CN4802300000000,48,023,"Baylor County, TX",2006,1922,1843,79,4.100000
CN4802500000000,48,025,"Bee County, TX",2006,11415,10697,718,6.300000
CN4802700000000,48,027,"Bell County, TX",2006,115516,109785,5731,5.000000
CN4802900000000,48,029,"Bexar County, TX",2006,728361,694464,33897,4.700000
CN4803100000000,48,031,"Blanco County, TX",2006,4657,4478,179,3.800000
CN4803300000000,48,033,"Borden County, TX",2006,406,388,18,4.400000
CN4803500000000,48,035,"Bosque County, TX",2006,8190,7790,400,4.900000
CN4803700000000,48,037,"Bowie County, TX",2006,42705,40438,2267,5.300000
CN4803900000000,48,039,"Brazoria County, TX",2006,134697,128003,6694,5.000000
CN4804100000000,48,041,"Brazos County, TX",2006,86883,83395,3488,4.000000
CN4804300000000,48,043,"Brewster County, TX",2006,5413,5229,184,3.400000
CN4804500000000,48,045,"Briscoe County, TX",2006,693,661,32,4.600000
CN4804700000000,48,047,"Brooks County, TX",2006,3029,2841,188,6.200000
CN4804900000000,48,049,"Brown County, TX",2006,19020,18178,842,4.400000
CN4805100000000,48,051,"Burleson County, TX",2006,8343,8006,337,4.000000
CN4805300000000,48,053,"Burnet County, TX",2006,21298,20429,869,4.100000
CN4805500000000,48,055,"Caldwell County, TX",2006,15882,15108,774,4.900000
CN4805700000000,48,057,"Calhoun County, TX",2006,9372,8919,453,4.800000
CN4805900000000,48,059,"Callahan County, TX",2006,7109,6835,274,3.900000
CN4806100000000,48,061,"Cameron County, TX",2006,142935,133567,9368,6.600000
CN4806300000000,48,063,"Camp County, TX",2006,5494,5218,276,5.000000
CN4806500000000,48,065,"Carson County, TX",2006,3518,3395,123,3.500000
CN4806700000000,48,067,"Cass County, TX",2006,13030,12269,761,5.800000
CN4806900000000,48,069,"Castro County, TX",2006,3230,3080,150,4.600000
CN4807100000000,48,071,"Chambers County, TX",2006,13788,13076,712,5.200000
CN4807300000000,48,073,"Cherokee County, TX",2006,20227,19153,1074,5.300000
CN4807500000000,48,075,"Childress County, TX",2006,3033,2865,168,5.500000
CN4807700000000,48,077,"Clay County, TX",2006,6449,6206,243,3.800000
CN4807900000000,48,079,"Cochran County, TX",2006,1457,1370,87,6.000000
CN4808100000000,48,081,"Coke County, TX",2006,1349,1275,74,5.500000
CN4808300000000,48,083,"Coleman County, TX",2006,4273,4091,182,4.300000
CN4808500000000,48,085,"Collin County, TX",2006,384587,368310,16277,4.200000
CN4808700000000,48,087,"Collingsworth County, TX",2006,1553,1486,67,4.300000
CN4808900000000,48,089,"Colorado County, TX",2006,10676,10221,455,4.300000
CN4809100000000,48,091,"Comal County, TX",2006,51236,49150,2086,4.100000
CN4809300000000,48,093,"Comanche County, TX",2006,6349,6066,283,4.500000
CN4809500000000,48,095,"Concho County, TX",2006,1323,1252,71,5.400000
CN4809700000000,48,097,"Cooke County, TX",2006,20758,19977,781,3.800000
CN4809900000000,48,099,"Coryell County, TX",2006,24516,22935,1581,6.400000
CN4810100000000,48,101,"Cottle County, TX",2006,789,750,39,4.900000
CN4810300000000,48,103,"Crane County, TX",2006,1722,1647,75,4.400000
CN4810500000000,48,105,"Crockett County, TX",2006,2027,1958,69,3.400000
CN4810700000000,48,107,"Crosby County, TX",2006,2844,2690,154,5.400000
CN4810900000000,48,109,"Culberson County, TX",2006,1636,1585,51,3.100000
CN4811100000000,48,111,"Dallam County, TX",2006,3021,2920,101,3.300000
CN4811300000000,48,113,"Dallas County, TX",2006,1146694,1088046,58648,5.100000
CN4811500000000,48,115,"Dawson County, TX",2006,5080,4748,332,6.500000
CN4811700000000,48,117,"Deaf Smith County, TX",2006,8209,7861,348,4.200000
CN4811900000000,48,119,"Delta County, TX",2006,2419,2294,125,5.200000
CN4812100000000,48,121,"Denton County, TX",2006,326923,313184,13739,4.200000
CN4812300000000,48,123,"DeWitt County, TX",2006,9208,8803,405,4.400000
CN4812500000000,48,125,"Dickens County, TX",2006,1199,1148,51,4.300000
CN4812700000000,48,127,"Dimmit County, TX",2006,3827,3538,289,7.600000
CN4812900000000,48,129,"Donley County, TX",2006,1813,1728,85,4.700000
CN4813100000000,48,131,"Duval County, TX",2006,5234,4952,282,5.400000
CN4813300000000,48,133,"Eastland County, TX",2006,8323,7923,400,4.800000
CN4813500000000,48,135,"Ector County, TX",2006,65211,62705,2506,3.800000
CN4813700000000,48,137,"Edwards County, TX",2006,960,919,41,4.300000
CN4813900000000,48,139,"Ellis County, TX",2006,68403,64983,3420,5.000000
CN4814100000000,48,141,"El Paso County, TX",2006,291023,271630,19393,6.700000
CN4814300000000,48,143,"Erath County, TX",2006,17741,17041,700,3.900000
CN4814500000000,48,145,"Falls County, TX",2006,7063,6626,437,6.200000
CN4814700000000,48,147,"Fannin County, TX",2006,13455,12652,803,6.000000
CN4814900000000,48,149,"Fayette County, TX",2006,11981,11543,438,3.700000
CN4815100000000,48,151,"Fisher County, TX",2006,1953,1874,79,4.000000
CN4815300000000,48,153,"Floyd County, TX",2006,3127,2943,184,5.900000
CN4815500000000,48,155,"Foard County, TX",2006,665,636,29,4.400000
CN4815700000000,48,157,"Fort Bend County, TX",2006,244549,233014,11535,4.700000
CN4815900000000,48,159,"Franklin County, TX",2006,5478,5251,227,4.100000
CN4816100000000,48,161,"Freestone County, TX",2006,10099,9703,396,3.900000
CN4816300000000,48,163,"Frio County, TX",2006,6459,6110,349,5.400000
CN4816500000000,48,165,"Gaines County, TX",2006,6040,5764,276,4.600000
CN4816700000000,48,167,"Galveston County, TX",2006,137491,130476,7015,5.100000
CN4816900000000,48,169,"Garza County, TX",2006,2548,2451,97,3.800000
CN4817100000000,48,171,"Gillespie County, TX",2006,12815,12398,417,3.300000
CN4817300000000,48,173,"Glasscock County, TX",2006,579,553,26,4.500000
CN4817500000000,48,175,"Goliad County, TX",2006,3439,3301,138,4.000000
CN4817700000000,48,177,"Gonzales County, TX",2006,9727,9338,389,4.000000
CN4817900000000,48,179,"Gray County, TX",2006,10871,10449,422,3.900000
CN4818100000000,48,181,"Grayson County, TX",2006,56189,53472,2717,4.800000
CN4818300000000,48,183,"Gregg County, TX",2006,61403,58640,2763,4.500000
CN4818500000000,48,185,"Grimes County, TX",2006,10454,9896,558,5.300000
CN4818700000000,48,187,"Guadalupe County, TX",2006,54238,51905,2333,4.300000
CN4818900000000,48,189,"Hale County, TX",2006,16548,15692,856,5.200000
CN4819100000000,48,191,"Hall County, TX",2006,1456,1367,89,6.100000
CN4819300000000,48,193,"Hamilton County, TX",2006,3999,3832,167,4.200000
CN4819500000000,48,195,"Hansford County, TX",2006,2387,2302,85,3.600000
CN4819700000000,48,197,"Hardeman County, TX",2006,2332,2239,93,4.000000
CN4819900000000,48,199,"Hardin County, TX",2006,25415,24094,1321,5.200000
CN4820100000000,48,201,"Harris County, TX",2006,1874936,1780465,94471,5.000000
CN4820300000000,48,203,"Harrison County, TX",2006,31445,29855,1590,5.100000
CN4820500000000,48,205,"Hartley County, TX",2006,2198,2111,87,4.000000
CN4820700000000,48,207,"Haskell County, TX",2006,2943,2828,115,3.900000
CN4820900000000,48,209,"Hays County, TX",2006,69521,66632,2889,4.200000
CN4821100000000,48,211,"Hemphill County, TX",2006,2313,2251,62,2.700000
CN4821300000000,48,213,"Henderson County, TX",2006,34446,32682,1764,5.100000
CN4821500000000,48,215,"Hidalgo County, TX",2006,265667,246227,19440,7.300000
CN4821700000000,48,217,"Hill County, TX",2006,15118,14281,837,5.500000
CN4821900000000,48,219,"Hockley County, TX",2006,11344,10875,469,4.100000
CN4822100000000,48,221,"Hood County, TX",2006,22995,21877,1118,4.900000
CN4822300000000,48,223,"Hopkins County, TX",2006,17341,16617,724,4.200000
CN4822500000000,48,225,"Houston County, TX",2006,8048,7558,490,6.100000
CN4822700000000,48,227,"Howard County, TX",2006,13660,13001,659,4.800000
CN4822900000000,48,229,"Hudspeth County, TX",2006,1424,1326,98,6.900000
CN4823100000000,48,231,"Hunt County, TX",2006,38463,36470,1993,5.200000
CN4823300000000,48,233,"Hutchinson County, TX",2006,10997,10518,479,4.400000
CN4823500000000,48,235,"Irion County, TX",2006,993,958,35,3.500000
CN4823700000000,48,237,"Jack County, TX",2006,4360,4180,180,4.100000
CN4823900000000,48,239,"Jackson County, TX",2006,6400,6108,292,4.600000
CN4824100000000,48,241,"Jasper County, TX",2006,15573,14602,971,6.200000
CN4824300000000,48,243,"Jeff Davis County, TX",2006,1197,1149,48,4.000000
CN4824500000000,48,245,"Jefferson County, TX",2006,111888,105151,6737,6.000000
CN4824700000000,48,247,"Jim Hogg County, TX",2006,2690,2575,115,4.300000
CN4824900000000,48,249,"Jim Wells County, TX",2006,20439,19492,947,4.600000
CN4825100000000,48,251,"Johnson County, TX",2006,72573,69244,3329,4.600000
CN4825300000000,48,253,"Jones County, TX",2006,7985,7567,418,5.200000
CN4825500000000,48,255,"Karnes County, TX",2006,5321,4997,324,6.100000
CN4825700000000,48,257,"Kaufman County, TX",2006,44396,42182,2214,5.000000
CN4825900000000,48,259,"Kendall County, TX",2006,15059,14477,582,3.900000
CN4826100000000,48,261,"Kenedy County, TX",2006,244,237,7,2.900000
CN4826300000000,48,263,"Kent County, TX",2006,404,388,16,4.000000
CN4826500000000,48,265,"Kerr County, TX",2006,22493,21585,908,4.000000
CN4826700000000,48,267,"Kimble County, TX",2006,2223,2139,84,3.800000
CN4826900000000,48,269,"King County, TX",2006,160,153,7,4.400000
CN4827100000000,48,271,"Kinney County, TX",2006,1332,1255,77,5.800000
CN4827300000000,48,273,"Kleberg County, TX",2006,16195,15464,731,4.500000
CN4827500000000,48,275,"Knox County, TX",2006,1757,1684,73,4.200000
CN4827700000000,48,277,"Lamar County, TX",2006,23642,22376,1266,5.400000
CN4827900000000,48,279,"Lamb County, TX",2006,7033,6710,323,4.600000
CN4828100000000,48,281,"Lampasas County, TX",2006,10492,10075,417,4.000000
CN4828300000000,48,283,"La Salle County, TX",2006,2738,2601,137,5.000000
CN4828500000000,48,285,"Lavaca County, TX",2006,10226,9856,370,3.600000
CN4828700000000,48,287,"Lee County, TX",2006,8792,8445,347,3.900000
CN4828900000000,48,289,"Leon County, TX",2006,7616,7237,379,5.000000
CN4829100000000,48,291,"Liberty County, TX",2006,30646,28892,1754,5.700000
CN4829300000000,48,293,"Limestone County, TX",2006,10231,9750,481,4.700000
CN4829500000000,48,295,"Lipscomb County, TX",2006,1734,1677,57,3.300000
CN4829700000000,48,297,"Live Oak County, TX",2006,5051,4824,227,4.500000
CN4829900000000,48,299,"Llano County, TX",2006,8133,7755,378,4.600000
CN4830100000000,48,301,"Loving County, TX",2006,38,34,4,10.500000
CN4830300000000,48,303,"Lubbock County, TX",2006,137550,132153,5397,3.900000
CN4830500000000,48,305,"Lynn County, TX",2006,2741,2589,152,5.500000
CN4830700000000,48,307,"McCulloch County, TX",2006,3708,3541,167,4.500000
CN4830900000000,48,309,"McLennan County, TX",2006,111630,106324,5306,4.800000
CN4831100000000,48,311,"McMullen County, TX",2006,341,321,20,5.900000
CN4831300000000,48,313,"Madison County, TX",2006,4944,4686,258,5.200000
CN4831500000000,48,315,"Marion County, TX",2006,4999,4735,264,5.300000
CN4831700000000,48,317,"Martin County, TX",2006,2127,2039,88,4.100000
CN4831900000000,48,319,"Mason County, TX",2006,2428,2356,72,3.000000
CN4832100000000,48,321,"Matagorda County, TX",2006,15965,14847,1118,7.000000
CN4832300000000,48,323,"Maverick County, TX",2006,19535,17030,2505,12.800000
CN4832500000000,48,325,"Medina County, TX",2006,19749,18850,899,4.600000
CN4832700000000,48,327,"Menard County, TX",2006,1067,1023,44,4.100000
CN4832900000000,48,329,"Midland County, TX",2006,69629,67308,2321,3.300000
CN4833100000000,48,331,"Milam County, TX",2006,12106,11557,549,4.500000
CN4833300000000,48,333,"Mills County, TX",2006,2401,2305,96,4.000000
CN4833500000000,48,335,"Mitchell County, TX",2006,3360,3163,197,5.900000
CN4833700000000,48,337,"Montague County, TX",2006,9980,9577,403,4.000000
CN4833900000000,48,339,"Montgomery County, TX",2006,195209,186669,8540,4.400000
CN4834100000000,48,341,"Moore County, TX",2006,10371,10021,350,3.400000
CN4834300000000,48,343,"Morris County, TX",2006,6155,5824,331,5.400000
CN4834500000000,48,345,"Motley County, TX",2006,630,605,25,4.000000
CN4834700000000,48,347,"Nacogdoches County, TX",2006,30710,29265,1445,4.700000
CN4834900000000,48,349,"Navarro County, TX",2006,21095,19931,1164,5.500000
CN4835100000000,48,351,"Newton County, TX",2006,5658,5254,404,7.100000
CN4835300000000,48,353,"Nolan County, TX",2006,7580,7255,325,4.300000
CN4835500000000,48,355,"Nueces County, TX",2006,157316,149713,7603,4.800000
CN4835700000000,48,357,"Ochiltree County, TX",2006,5086,4933,153,3.000000
CN4835900000000,48,359,"Oldham County, TX",2006,1017,976,41,4.000000
CN4836100000000,48,361,"Orange County, TX",2006,40968,38592,2376,5.800000
CN4836300000000,48,363,"Palo Pinto County, TX",2006,14387,13775,612,4.300000
CN4836500000000,48,365,"Panola County, TX",2006,11995,11479,516,4.300000
CN4836700000000,48,367,"Parker County, TX",2006,51851,49486,2365,4.600000
CN4836900000000,48,369,"Parmer County, TX",2006,4369,4204,165,3.800000
CN4837100000000,48,371,"Pecos County, TX",2006,6713,6403,310,4.600000
CN4837300000000,48,373,"Polk County, TX",2006,16914,15894,1020,6.000000
CN4837500000000,48,375,"Potter County, TX",2006,57651,55232,2419,4.200000
CN4837700000000,48,377,"Presidio County, TX",2006,3214,2876,338,10.500000
CN4837900000000,48,379,"Rains County, TX",2006,5120,4874,246,4.800000
CN4838100000000,48,381,"Randall County, TX",2006,66827,64646,2181,3.300000
CN4838300000000,48,383,"Reagan County, TX",2006,2286,2230,56,2.400000
CN4838500000000,48,385,"Real County, TX",2006,1344,1279,65,4.800000
CN4838700000000,48,387,"Red River County, TX",2006,6228,5887,341,5.500000
CN4838900000000,48,389,"Reeves County, TX",2006,4122,3870,252,6.100000
CN4839100000000,48,391,"Refugio County, TX",2006,3807,3634,173,4.500000
CN4839300000000,48,393,"Roberts County, TX",2006,554,537,17,3.100000
CN4839500000000,48,395,"Robertson County, TX",2006,7459,7100,359,4.800000
CN4839700000000,48,397,"Rockwall County, TX",2006,35178,33628,1550,4.400000
CN4839900000000,48,399,"Runnels County, TX",2006,4395,4161,234,5.300000
CN4840100000000,48,401,"Rusk County, TX",2006,22891,21834,1057,4.600000
CN4840300000000,48,403,"Sabine County, TX",2006,3416,3120,296,8.700000
CN4840500000000,48,405,"San Augustine County, TX",2006,3545,3324,221,6.200000
CN4840700000000,48,407,"San Jacinto County, TX",2006,9939,9360,579,5.800000
CN4840900000000,48,409,"San Patricio County, TX",2006,29405,27805,1600,5.400000
CN4841100000000,48,411,"San Saba County, TX",2006,2555,2430,125,4.900000
CN4841300000000,48,413,"Schleicher County, TX",2006,1356,1305,51,3.800000
CN4841500000000,48,415,"Scurry County, TX",2006,7111,6779,332,4.700000
CN4841700000000,48,417,"Shackelford County, TX",2006,2011,1950,61,3.000000
CN4841900000000,48,419,"Shelby County, TX",2006,11942,11355,587,4.900000
CN4842100000000,48,421,"Sherman County, TX",2006,1312,1260,52,4.000000
CN4842300000000,48,423,"Smith County, TX",2006,96249,91791,4458,4.600000
CN4842500000000,48,425,"Somervell County, TX",2006,3746,3567,179,4.800000
CN4842700000000,48,427,"Starr County, TX",2006,21432,18955,2477,11.600000
CN4842900000000,48,429,"Stephens County, TX",2006,4419,4240,179,4.100000
CN4843100000000,48,431,"Sterling County, TX",2006,870,843,27,3.100000
CN4843300000000,48,433,"Stonewall County, TX",2006,874,845,29,3.300000
CN4843500000000,48,435,"Sutton County, TX",2006,2832,2757,75,2.600000
CN4843700000000,48,437,"Swisher County, TX",2006,3500,3346,154,4.400000
CN4843900000000,48,439,"Tarrant County, TX",2006,859737,819239,40498,4.700000
CN4844100000000,48,441,"Taylor County, TX",2006,66352,63802,2550,3.800000
CN4844300000000,48,443,"Terrell County, TX",2006,386,365,21,5.400000
CN4844500000000,48,445,"Terry County, TX",2006,5619,5330,289,5.100000
CN4844700000000,48,447,"Throckmorton County, TX",2006,971,937,34,3.500000
CN4844900000000,48,449,"Titus County, TX",2006,14488,13868,620,4.300000
CN4845100000000,48,451,"Tom Green County, TX",2006,52123,49975,2148,4.100000
CN4845300000000,48,453,"Travis County, TX",2006,515190,494371,20819,4.000000
CN4845500000000,48,455,"Trinity County, TX",2006,5751,5420,331,5.800000
CN4845700000000,48,457,"Tyler County, TX",2006,8194,7682,512,6.200000
CN4845900000000,48,459,"Upshur County, TX",2006,18822,17962,860,4.600000
CN4846100000000,48,461,"Upton County, TX",2006,1604,1544,60,3.700000
CN4846300000000,48,463,"Uvalde County, TX",2006,11350,10678,672,5.900000
CN4846500000000,48,465,"Val Verde County, TX",2006,20210,19009,1201,5.900000
CN4846700000000,48,467,"Van Zandt County, TX",2006,25197,24056,1141,4.500000
CN4846900000000,48,469,"Victoria County, TX",2006,44317,42524,1793,4.000000
CN4847100000000,48,471,"Walker County, TX",2006,26213,24817,1396,5.300000
CN4847300000000,48,473,"Waller County, TX",2006,15701,14872,829,5.300000
CN4847500000000,48,475,"Ward County, TX",2006,4718,4501,217,4.600000
CN4847700000000,48,477,"Washington County, TX",2006,16031,15358,673,4.200000
CN4847900000000,48,479,"Webb County, TX",2006,87892,83168,4724,5.400000
CN4848100000000,48,481,"Wharton County, TX",2006,20548,19572,976,4.700000
CN4848300000000,48,483,"Wheeler County, TX",2006,2803,2711,92,3.300000
CN4848500000000,48,485,"Wichita County, TX",2006,62656,59938,2718,4.300000
CN4848700000000,48,487,"Wilbarger County, TX",2006,7870,7589,281,3.600000
CN4848900000000,48,489,"Willacy County, TX",2006,7619,6930,689,9.000000
CN4849100000000,48,491,"Williamson County, TX",2006,188614,180737,7877,4.200000
CN4849300000000,48,493,"Wilson County, TX",2006,18229,17428,801,4.400000
CN4849500000000,48,495,"Winkler County, TX",2006,3213,3088,125,3.900000
CN4849700000000,48,497,"Wise County, TX",2006,27861,26648,1213,4.400000
CN4849900000000,48,499,"Wood County, TX",2006,17846,16942,904,5.100000
CN4850100000000,48,501,"Yoakum County, TX",2006,3579,3438,141,3.900000
CN4850300000000,48,503,"Young County, TX",2006,9655,9289,366,3.800000
CN4850500000000,48,505,"Zapata County, TX",2006,4916,4617,299,6.100000
CN4850700000000,48,507,"Zavala County, TX",2006,3749,3311,438,11.700000
CN4900100000000,49,001,"Beaver County, UT",2006,3119,3024,95,3.000000
CN4900300000000,49,003,"Box Elder County, UT",2006,22846,22115,731,3.200000
CN4900500000000,49,005,"Cache County, UT",2006,58285,56941,1344,2.300000
CN4900700000000,49,007,"Carbon County, UT",2006,9883,9540,343,3.500000
CN4900900000000,49,009,"Daggett County, UT",2006,506,482,24,4.700000
CN4901100000000,49,011,"Davis County, UT",2006,140621,136545,4076,2.900000
CN4901300000000,49,013,"Duchesne County, UT",2006,8494,8252,242,2.800000
CN4901500000000,49,015,"Emery County, UT",2006,5235,5052,183,3.500000
CN4901700000000,49,017,"Garfield County, UT",2006,2677,2543,134,5.000000
CN4901900000000,49,019,"Grand County, UT",2006,5030,4786,244,4.900000
CN4902100000000,49,021,"Iron County, UT",2006,20944,20335,609,2.900000
CN4902300000000,49,023,"Juab County, UT",2006,4036,3887,149,3.700000
CN4902500000000,49,025,"Kane County, UT",2006,3438,3315,123,3.600000
CN4902700000000,49,027,"Millard County, UT",2006,6188,6006,182,2.900000
CN4902900000000,49,029,"Morgan County, UT",2006,3942,3823,119,3.000000
CN4903100000000,49,031,"Piute County, UT",2006,891,864,27,3.000000
CN4903300000000,49,033,"Rich County, UT",2006,1407,1375,32,2.300000
CN4903500000000,49,035,"Salt Lake County, UT",2006,534687,519133,15554,2.900000
CN4903700000000,49,037,"San Juan County, UT",2006,4885,4586,299,6.100000
CN4903900000000,49,039,"Sanpete County, UT",2006,10662,10262,400,3.800000
CN4904100000000,49,041,"Sevier County, UT",2006,9390,9089,301,3.200000
CN4904300000000,49,043,"Summit County, UT",2006,21768,21143,625,2.900000
CN4904500000000,49,045,"Tooele County, UT",2006,26296,25437,859,3.300000
CN4904700000000,49,047,"Uintah County, UT",2006,16300,15902,398,2.400000
CN4904900000000,49,049,"Utah County, UT",2006,214250,208141,6109,2.900000
CN4905100000000,49,051,"Wasatch County, UT",2006,10137,9816,321,3.200000
CN4905300000000,49,053,"Washington County, UT",2006,61333,59487,1846,3.000000
CN4905500000000,49,055,"Wayne County, UT",2006,1386,1326,60,4.300000
CN4905700000000,49,057,"Weber County, UT",2006,109819,106125,3694,3.400000
CN5000100000000,50,001,"Addison County, VT",2006,21898,21176,722,3.300000
CN5000300000000,50,003,"Bennington County, VT",2006,20675,19925,750,3.600000
CN5000500000000,50,005,"Caledonia County, VT",2006,16945,16249,696,4.100000
CN5000700000000,50,007,"Chittenden County, VT",2006,88480,85605,2875,3.200000
CN5000900000000,50,009,"Essex County, VT",2006,3290,3161,129,3.900000
CN5001100000000,50,011,"Franklin County, VT",2006,26432,25334,1098,4.200000
CN5001300000000,50,013,"Grand Isle County, VT",2006,4326,4101,225,5.200000
CN5001500000000,50,015,"Lamoille County, VT",2006,15152,14524,628,4.100000
CN5001700000000,50,017,"Orange County, VT",2006,16673,16115,558,3.300000
CN5001900000000,50,019,"Orleans County, VT",2006,14568,13788,780,5.400000
CN5002100000000,50,021,"Rutland County, VT",2006,36110,34684,1426,3.900000
CN5002300000000,50,023,"Washington County, VT",2006,34540,33218,1322,3.800000
CN5002500000000,50,025,"Windham County, VT",2006,24887,23953,934,3.800000
CN5002700000000,50,027,"Windsor County, VT",2006,33021,32032,989,3.000000
CN5100100000000,51,001,"Accomack County, VA",2006,18569,17774,795,4.300000
CN5100300000000,51,003,"Albemarle County, VA",2006,49842,48619,1223,2.500000
CN5100500000000,51,005,"Alleghany County, VA",2006,7342,6985,357,4.900000
CN5100700000000,51,007,"Amelia County, VA",2006,6481,6284,197,3.000000
CN5100900000000,51,009,"Amherst County, VA",2006,15529,15023,506,3.300000
CN5101100000000,51,011,"Appomattox County, VA",2006,6961,6704,257,3.700000
CN5101300000000,51,013,"Arlington County, VA",2006,127332,124804,2528,2.000000
CN5101500000000,51,015,"Augusta County, VA",2006,36838,35860,978,2.700000
CN5101700000000,51,017,"Bath County, VA",2006,2893,2798,95,3.300000
CN5101900000000,51,019,"Bedford County, VA",2006,37654,36524,1130,3.000000
CN5102100000000,51,021,"Bland County, VA",2006,3222,3100,122,3.800000
CN5102300000000,51,023,"Botetourt County, VA",2006,17430,16976,454,2.600000
CN5102500000000,51,025,"Brunswick County, VA",2006,6832,6499,333,4.900000
CN5102700000000,51,027,"Buchanan County, VA",2006,8419,7997,422,5.000000
CN5102900000000,51,029,"Buckingham County, VA",2006,6836,6589,247,3.600000
CN5103100000000,51,031,"Campbell County, VA",2006,27168,26281,887,3.300000
CN5103300000000,51,033,"Caroline County, VA",2006,13560,13095,465,3.400000
CN5103500000000,51,035,"Carroll County, VA",2006,13826,13097,729,5.300000
CN5103600000000,51,036,"Charles City County, VA",2006,3837,3684,153,4.000000
CN5103700000000,51,037,"Charlotte County, VA",2006,5257,4904,353,6.700000
CN5104100000000,51,041,"Chesterfield County, VA",2006,164168,159569,4599,2.800000
CN5104300000000,51,043,"Clarke County, VA",2006,8054,7855,199,2.500000
CN5104500000000,51,045,"Craig County, VA",2006,2556,2467,89,3.500000
CN5104700000000,51,047,"Culpeper County, VA",2006,20066,19410,656,3.300000
CN5104900000000,51,049,"Cumberland County, VA",2006,4523,4366,157,3.500000
CN5105100000000,51,051,"Dickenson County, VA",2006,5660,5369,291,5.100000
CN5105300000000,51,053,"Dinwiddie County, VA",2006,12770,12362,408,3.200000
CN5105700000000,51,057,"Essex County, VA",2006,5432,5217,215,4.000000
